start_date,end_date,status,ip_address,progress,duration_in_seconds,finished,recorded_date,response_id,recipient_last_name,recipient_first_name,recipient_email,external_reference,location_latitude,location_longitude,distribution_channel,user_language,q62,q5_2,q5_5,q5_11,q5_12,q88_1,q88_2,q88_3,q88_4,q90,q92,q61,q62_1,q94,q96,q79,q81,q82,q83,q23,comments,qid,ytid,video_link,worker_id,assignment_id,hit_id,start_date_w3,end_date_w3,survey_time_w3,right_to_own_importance_w3,assault_ban_w3,handgun_ban_w3,concealed_safe_w3,stricter_laws_w3,gun_index_w3,gun_index_2_w3,trust_majornews_w3,trust_localnews_w3,trust_social_w3,trust_youtube_w3,fabricate_majornews_w3,fabricate_youtube_w3,media_trust_w3,smart_dems_w3,smart_reps_w3,comfort_dems_w3,comfort_reps_w3,ft_dems_w3,ft_reps_w3
2021-06-25 09:15:55,2021-06-25 09:17:50,IP Address,73.183.10.97,100,115,True,2021-06-25 09:17:51,R_0D0mI9XFPI9CI2B,NA,NA,NA,NA,40.4759979248046875,-79.73549652099609375,anonymous,EN,I agree to participate ,100,0,0,100,Not at all,Not at all,Not too much,Not too much,Most of the time,About half the time,Somewhat,Very,Not too comfortable,Somewhat comfortable,Protect the right to own guns,Strongly oppose,Strongly oppose,Somewhat safer,Strongly oppose,NA,19223,NA,NA,b8ff48a7416e197d3833fd626a1a7bffabdb55497e5ba130eaf438583fd1bcde,33C7UALJVLY8HCSUPDE76GZFO6Q18Z,3WUVMVA7OA2G9C8N4K2B5HUZX8DAZX,2021-06-25T09:15:55Z,2021-06-25T09:17:50Z,115,1,1,1,0.75,1,0.95,0.9375,0,0,0.3333333333333333,0.3333333333333333,0.25,0.5,0,0.5,0.75,0.3333333333333333,0.6666666666666666,0,100
2021-06-25 09:16:47,2021-06-25 09:17:55,IP Address,67.247.68.1,100,67,True,2021-06-25 09:17:55,R_12PBlkrrAg9ceA6,NA,NA,NA,NA,43.0641937255859375,-74.3339996337890625,anonymous,EN,I agree to participate ,50,50,50,50,A lot,A lot,A lot,A lot,Never,Never,Very,Very,Somewhat comfortable,Somewhat comfortable,Protect the right to own guns,Neither support nor oppose,Neither support nor oppose,No difference,Neither support nor oppose,No.,51469,NA,NA,19df5e344302549d91ea9bd9a2655533cd343ba579a1b602b63f76adf1a2b3eb,3OJSZ2ATDSW35GOUGVODV6G1P2O57X,3E6L1VR4XVL9HT5KDVRSMKCVPKT6FF,2021-06-25T09:16:47Z,2021-06-25T09:17:55Z,68,1,0.5,0.5,0.5,0.5,0.6,0.625,1,1,1,1,1,1,1,0.75,0.75,0.6666666666666666,0.6666666666666666,50,50
2021-06-25 09:16:54,2021-06-25 09:17:56,IP Address,107.77.202.226,100,62,True,2021-06-25 09:17:56,R_1N8ul1YA44hqGEH,NA,NA,NA,NA,39.0679931640625,-76.9933013916015625,anonymous,EN,I agree to participate ,0,96,92,5,Some,A lot,Not at all,Not at all,Once in a while,Most of the time,Very,Somewhat,Extremely comfortable,Not too comfortable,Regulate gun ownership,Strongly support,Strongly support,Somewhat less safe,Strongly support,NA,53587,NA,NA,e37d22da41f661e04ce82a470ba1d24e35f01ae90ac0b34cf468be191a942d04,38SKSKU7R1XEWP8BR98H3K27P80ILU,3WUVMVA7OA2G9C8N4K2B5HUZX8DAZX,2021-06-25T09:16:54Z,2021-06-25T09:17:56Z,62,0,0,0,0.25,0,0.05,0.0625,0.6666666666666666,1,0,0,0.75,0.25,0.6666666666666666,0.75,0.5,1,0.3333333333333333,92,5
2021-06-25 09:16:14,2021-06-25 09:17:58,IP Address,72.202.35.219,100,104,True,2021-06-25 09:17:58,R_2wS4JPPu7x8BdLx,NA,NA,NA,NA,36.2624969482421875,-115.1732025146484375,anonymous,EN,I agree to participate ,0,79,66,26,Not too much,Some,Not at all,Not at all,Most of the time,Most of the time,Somewhat,Somewhat,Extremely comfortable,Extremely comfortable,Regulate gun ownership,Strongly support,Strongly support,Somewhat less safe,Strongly support,NA,18575,NA,NA,fedaf5b0521b584d47c7fe4d9c627b0978500d7171a2a620d5580a82b4db9ea6,3HOSI13XHZOEQ24XME9ITAEPOUQDD7,3BS6ERDL926CJ9ROMPW2YK9AD7D6D4,2021-06-25T09:16:14Z,2021-06-25T09:17:58Z,104,0,0,0,0.25,0,0.05,0.0625,0.3333333333333333,0.6666666666666666,0,0,0.25,0.25,0.3333333333333333,0.5,0.5,1,1,66,26
2021-06-25 09:16:10,2021-06-25 09:17:58,IP Address,24.90.218.33,100,108,True,2021-06-25 09:17:59,R_3GkdZs7tEyYbczP,NA,NA,NA,NA,40.7122955322265625,-73.79850006103515625,anonymous,EN,I agree to participate ,3,36,50,50,Not at all,Some,Not too much,Not too much,About half the time,Most of the time,Somewhat,Somewhat,Extremely comfortable,Extremely comfortable,Protect the right to own guns,Strongly oppose,Strongly oppose,Somewhat safer,Strongly oppose,Hope you're having a great day :),51278,NA,NA,0b0fc88f0c1f597cb2101be6ac9764a2dc1b79f465166e75fe3e890bc5f2c179,3LOTDFNYA7ZAXSIKUF9Y9Y6V7NCFWT,3WUVMVA7OA2G9C8N4K2B5HUZX8DAZX,2021-06-25T09:16:10Z,2021-06-25T09:17:58Z,108,1,1,1,0.75,1,0.95,0.9375,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.25,0,0.5,0.5,1,1,50,50
2021-06-25 09:16:36,2021-06-25 09:18:01,IP Address,68.174.243.70,100,85,True,2021-06-25 09:18:02,R_3oA7wXfOWHMacuN,NA,NA,NA,NA,40.6002044677734375,-74.1468963623046875,anonymous,EN,I agree to participate ,0,66,77,0,A lot,Some,Not at all,Not at all,Once in a while,Most of the time,Very,A little,Extremely comfortable,Not at all comfortable,Regulate gun ownership,Strongly support,Neither support nor oppose,Somewhat less safe,Strongly support,NO,64164,NA,NA,ed1ca5362b03798e8c6cbfe059342aba37c21f575a778c5ed87d397f2f7487f8,3483FV8BEEJS2JR2F2HNRLDTAHE62Z,3WUVMVA7OA2G9C8N4K2B5HUZX8DAZX,2021-06-25T09:16:36Z,2021-06-25T09:18:01Z,85,0,0,0.5,0.25,0,0.15,0.1875,1,0.6666666666666666,0,0,0.75,0.25,1,0.75,0.25,1,0,77,0
2021-06-25 09:16:35,2021-06-25 09:18:01,IP Address,71.206.236.99,100,86,True,2021-06-25 09:18:02,R_3kn9uk5EzlVzPoZ,NA,NA,NA,NA,40.4521026611328125,-79.92009735107421875,anonymous,EN,I agree to participate ,38,41,40,40,Not too much,Some,Not too much,Not too much,Once in a while,About half the time,Somewhat,Somewhat,Extremely comfortable,Extremely comfortable,Protect the right to own guns,Strongly oppose,Strongly oppose,No difference,Strongly oppose,NA,14264,NA,NA,a1b976c9314895bfb5841477999abae58476694a4329965cad5948ee7c2240f1,3MTMREQS4VIF111CJZN6VXV4A7ZAWB,3WUVMVA7OA2G9C8N4K2B5HUZX8DAZX,2021-06-25T09:16:35Z,2021-06-25T09:18:01Z,86,1,1,1,0.5,1,0.9,0.875,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.75,0.5,0.3333333333333333,0.5,0.5,1,1,40,40
2021-06-25 09:14:23,2021-06-25 09:18:07,IP Address,47.205.183.86,100,224,True,2021-06-25 09:18:07,R_1JRh2sc5H7QyW85,NA,NA,NA,NA,27.5594940185546875,-82.393402099609375,anonymous,EN,I agree to participate ,56,44,50,50,Some,Some,Not too much,Some,About half the time,About half the time,Extremely,Extremely,Extremely comfortable,Extremely comfortable,Regulate gun ownership,Strongly support,Neither support nor oppose,Somewhat less safe,Strongly support,no comments,90038,NA,NA,6e678a3e59ce79e7cb8b17ddcd9afbffa93a78fd503f785a366772bcae74ce68,3TY7ZAOG5FKS5O9D2J7AIGPWEEDK0X,3WUVMVA7OA2G9C8N4K2B5HUZX8DAZX,2021-06-25T09:14:23Z,2021-06-25T09:18:07Z,224,0,0,0.5,0.25,0,0.15,0.1875,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.5,0.6666666666666666,1,1,1,1,50,50
2021-06-25 09:16:18,2021-06-25 09:18:08,IP Address,97.119.203.55,100,110,True,2021-06-25 09:18:09,R_2CxPr5cXQZg2jdP,NA,NA,NA,NA,41.2884063720703125,-95.99720001220703125,anonymous,EN,I agree to participate ,0,34,30,1,Some,Not too much,Not at all,Not at all,Once in a while,All the time,Somewhat,A little,Somewhat comfortable,Somewhat comfortable,Regulate gun ownership,Somewhat support,Somewhat support,Much less safe,Somewhat support,NA,32584,NA,NA,61570afb578b9f609bf5cf66bb65b91e303cb146ea35f60b6899dedcdd995afe,3PB5A5BD0V61LDDEXR74Z37QFB37GI,3WUVMVA7OA2G9C8N4K2B5HUZX8DAZX,2021-06-25T09:16:18Z,2021-06-25T09:18:08Z,110,0,0.25,0.25,0,0.25,0.15,0.125,0.6666666666666666,0.3333333333333333,0,0,0.75,0,0.6666666666666666,0.5,0.25,0.6666666666666666,0.6666666666666666,30,1
2021-06-25 09:16:46,2021-06-25 09:18:10,IP Address,98.249.104.24,100,83,True,2021-06-25 09:18:10,R_2zdLdzyxD0kJsCs,NA,NA,NA,NA,35.0706024169921875,-106.50659942626953125,anonymous,EN,I agree to participate ,25,2,17,37,Not at all,Not too much,Not at all,Not too much,Once in a while,About half the time,Somewhat,Somewhat,Extremely comfortable,Extremely comfortable,Protect the right to own guns,Strongly oppose,Strongly oppose,No difference,Strongly oppose,NA,54166,NA,NA,02d14054524da1ddf09d962bf9004a8f20e04695fb395c05d2911b03719e5c75,3D3VGR7TA0FA9KL5BQYQLQ9HCIS3R5,3LB1BGHFL1VLJIXREYR9MFBPF3TYTE,2021-06-25T09:16:46Z,2021-06-25T09:18:10Z,84,1,1,1,0.5,1,0.9,0.875,0,0.3333333333333333,0,0.3333333333333333,0.75,0.5,0,0.5,0.5,1,1,17,37
2021-06-25 09:14:48,2021-06-25 09:18:13,IP Address,198.54.106.254,100,204,True,2021-06-25 09:18:13,R_1Kw2ph48JideckS,NA,NA,NA,NA,41.871002197265625,-87.62889862060546875,anonymous,EN,I agree to participate ,5,85,70,65,Some,Some,Not too much,Not too much,Once in a while,About half the time,Somewhat,Somewhat,Extremely comfortable,Extremely comfortable,Regulate gun ownership,Somewhat support,Neither support nor oppose,Somewhat less safe,Somewhat support,NA,33695,NA,NA,4c23ce8abc08e0b6eabebbf9ae08dc72709aaf38985681a585382042adb6c3fd,3RRCEFRB7MC8B9NKF7HJVGWJ8WL4BE,3T2EL38U0LJJRXFPSYBCYWTTTQ0QXM,2021-06-25T09:14:48Z,2021-06-25T09:18:13Z,205,0,0.25,0.5,0.25,0.25,0.25,0.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.75,0.5,0.6666666666666666,0.5,0.5,1,1,70,65
2021-06-25 09:16:59,2021-06-25 09:18:14,IP Address,216.41.170.191,100,75,True,2021-06-25 09:18:15,R_2UfoSRuoL03UNPe,NA,NA,NA,NA,35.685394287109375,-88.82810211181640625,anonymous,EN,I agree to participate ,0,63,72,0,Some,Not too much,Some,Some,Once in a while,Once in a while,Somewhat,A little,Extremely comfortable,Not at all comfortable,Regulate gun ownership,Strongly support,Neither support nor oppose,Much safer,Strongly support,NA,22111,NA,NA,0767978941c55b7c1ceb6d6c7c9b7b14f3b3b66a96f33ed39d20ada2ea725abb,3IO1LGZLK9X3OYTRVJQO1CQWWH6682,3WUVMVA7OA2G9C8N4K2B5HUZX8DAZX,2021-06-25T09:16:59Z,2021-06-25T09:18:14Z,75,0,0,0.5,1,0,0.3,0.375,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.75,0.6666666666666666,0.5,0.25,1,0,72,0
2021-06-25 09:16:14,2021-06-25 09:18:15,IP Address,174.82.243.45,100,121,True,2021-06-25 09:18:16,R_2YwTQF5r4Ka9Vil,NA,NA,NA,NA,44.965606689453125,-89.70659637451171875,anonymous,EN,I agree to participate ,100,0,0,68,Some,Some,Not at all,Not too much,Most of the time,About half the time,A little,Somewhat,Somewhat comfortable,Somewhat comfortable,Protect the right to own guns,Somewhat support,Strongly oppose,Somewhat safer,Neither support nor oppose,none,72537,NA,NA,714b79a61fb48a34eac9151b9edf06c274d78a9a10f5a3a3bce0b1af4ceada1b,39K0FND3AHFJWP7YFXHJMZTDC5LAMK,3WUVMVA7OA2G9C8N4K2B5HUZX8DAZX,2021-06-25T09:16:14Z,2021-06-25T09:18:15Z,121,1,0.25,1,0.75,0.5,0.7,0.75,0.6666666666666666,0.6666666666666666,0,0.3333333333333333,0.25,0.5,0.6666666666666666,0.25,0.5,0.6666666666666666,0.6666666666666666,0,68
2021-06-25 09:16:33,2021-06-25 09:18:16,IP Address,174.243.195.83,100,102,True,2021-06-25 09:18:16,R_2QhoIaZ06BbryGp,NA,NA,NA,NA,33.87890625,-117.53530120849609375,anonymous,EN,I agree to participate ,25,50,53,50,Some,Some,Some,Not too much,Once in a while,About half the time,Very,Very,Extremely comfortable,Extremely comfortable,Regulate gun ownership,Strongly support,Neither support nor oppose,Somewhat less safe,Strongly support,NA,26645,NA,NA,90702720fa0afc25004884e1aeb1a736fe59b42159ede04ab3d853856d42c2f5,39U1BHVTDLRNPZYXFF3LL5AZ03P3TI,3VCK0Q0PO4DQRAWM9UUOLOBDE8T0NF,2021-06-25T09:16:33Z,2021-06-25T09:18:16Z,103,0,0,0.5,0.25,0,0.15,0.1875,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.75,0.5,0.6666666666666666,0.75,0.75,1,1,53,50
2021-06-25 09:15:55,2021-06-25 09:18:19,IP Address,68.134.218.51,100,143,True,2021-06-25 09:18:19,R_1rxiOb8EkVYrnUb,NA,NA,NA,NA,38.951202392578125,-76.4944000244140625,anonymous,EN,I agree to participate ,0,95,90,30,A lot,A lot,Not at all,Not at all,Never,Most of the time,Very,Somewhat,Extremely comfortable,Somewhat comfortable,Regulate gun ownership,Strongly support,Strongly oppose,Much less safe,Strongly support,no comments,13229,NA,NA,c66080070051663e6e78f9faac9d6dec40f470028ab6f7c60e64c66e13f596a2,34HJIJKLP5WNKNLQKO8JWSQQBO14VK,3VJ4PFXFJ26ZNDEDYX33OPFKVQYAU8,2021-06-25T09:15:55Z,2021-06-25T09:18:19Z,144,0,0,1,0,0,0.2,0.25,1,1,0,0,1,0.25,1,0.75,0.5,1,0.6666666666666666,90,30
2021-06-25 09:16:34,2021-06-25 09:18:19,IP Address,154.22.56.31,100,104,True,2021-06-25 09:18:19,R_AvSZfmxOADas6Pv,NA,NA,NA,NA,37.751007080078125,-97.82199859619140625,anonymous,EN,I agree to participate ,79,51,49,75,A lot,A lot,A lot,A lot,About half the time,Most of the time,Somewhat,Somewhat,Not too comfortable,Not too comfortable,Protect the right to own guns,Somewhat support,Somewhat support,No difference,Somewhat support,NA,66314,NA,NA,db83c4f76cdf581f30a19cfb230fbac30123d46744ceaa46982b3d1cd59ff1ed,3ERMJ6L4DYS1DN908U5ZC8RNBXE7MP,3BS6ERDL926CJ9ROMPW2YK9AD7D6D4,2021-06-25T09:16:34Z,2021-06-25T09:18:19Z,105,1,0.25,0.25,0.5,0.25,0.45,0.5,1,1,1,1,0.5,0.25,1,0.5,0.5,0.3333333333333333,0.3333333333333333,49,75
2021-06-25 09:09:57,2021-06-25 09:18:20,IP Address,73.245.136.23,100,503,True,2021-06-25 09:18:20,R_3isvtltK9SuJbg6,NA,NA,NA,NA,26.1051025390625,-80.128997802734375,anonymous,EN,I agree to participate ,0,95,91,5,A lot,A lot,Not too much,Some,Never,Most of the time,Very,A little,Extremely comfortable,Not too comfortable,Regulate gun ownership,Strongly support,Strongly oppose,Somewhat safer,Strongly support,"None, thanks.",41673,NA,NA,d7d68973ab8beb6fd56c246304bd1695e157c59f0134664acb451a602af37d25,3MTMREQS4VIF111CJZN6VXV4A7YAWA,3WUVMVA7OA2G9C8N4K2B5HUZX8DAZX,2021-06-25T09:09:57Z,2021-06-25T09:18:20Z,503,0,0,1,0.75,0,0.35,0.4375,1,1,0.3333333333333333,0.6666666666666666,1,0.25,1,0.75,0.25,1,0.3333333333333333,91,5
2021-06-25 09:15:56,2021-06-25 09:18:23,IP Address,174.204.14.227,100,146,True,2021-06-25 09:18:23,R_1zxjLzGl4jq3a6J,NA,NA,NA,NA,40.7592010498046875,-111.8874969482421875,anonymous,EN,I agree to participate ,3,100,96,2,Some,Some,Not too much,Not too much,Once in a while,About half the time,Very,Not at all,Extremely comfortable,Not too comfortable,Regulate gun ownership,Strongly support,Somewhat oppose,Much less safe,Strongly support,No,29141,NA,NA,9d7378bdc9c497ce15b5f5884e9f68b67820ebe5bdc589de1ce3fbe895deb12f,3H0W84IWBK2DJI120AFM4HDE37HER6,3WUVMVA7OA2G9C8N4K2B5HUZX8DAZX,2021-06-25T09:15:56Z,2021-06-25T09:18:23Z,147,0,0,0.75,0,0,0.15,0.1875,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.75,0.5,0.6666666666666666,0.75,0,1,0.3333333333333333,96,2
2021-06-25 09:16:33,2021-06-25 09:18:27,IP Address,68.133.15.2,100,114,True,2021-06-25 09:18:28,R_2aWvKB3jDczkwg7,NA,NA,NA,NA,43.0446014404296875,-78.78289794921875,anonymous,EN,I agree to participate ,21,30,29,23,A lot,A lot,Not at all,Some,Once in a while,Once in a while,Somewhat,Somewhat,Somewhat comfortable,Somewhat comfortable,Regulate gun ownership,Strongly oppose,Neither support nor oppose,Much less safe,Strongly support,NA,72674,NA,NA,a8e49a4ef0850671d340791a15c387447f93ec86508b783bf97f72e562a3194d,326O153BMIYJI8IXI9K2ZSWAO6RDE0,3Q9SPIIRWILCFH3ITXI46D0HG68WAS,2021-06-25T09:16:33Z,2021-06-25T09:18:27Z,114,0,1,0.5,0,0,0.3,0.375,1,1,0,0.6666666666666666,0.75,0.75,1,0.5,0.5,0.6666666666666666,0.6666666666666666,29,23
2021-06-25 09:15:25,2021-06-25 09:18:31,IP Address,24.192.162.92,100,186,True,2021-06-25 09:18:32,R_27HG6Oj48yMRyt9,NA,NA,NA,NA,42.5137939453125,-82.93959808349609375,anonymous,EN,I agree to participate ,3,79,100,4,A lot,Some,Not too much,Not too much,Once in a while,About half the time,Very,Very,Extremely comfortable,Somewhat comfortable,Regulate gun ownership,Strongly support,Somewhat support,Somewhat less safe,Strongly support,No,78505,NA,NA,728db9de0fed80941dd7fb7aa741599965fdf8f128194c3802de6183f63c0ade,3I33IC7ZWF2TPL355FYZ7QFF604A2T,3Q9SPIIRWILCFH3ITXI46D0HG69AW7,2021-06-25T09:15:25Z,2021-06-25T09:18:31Z,186,0,0,0.25,0.25,0,0.1,0.125,1,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.75,0.5,1,0.75,0.75,1,0.6666666666666666,100,4
2021-06-25 09:15:16,2021-06-25 09:18:32,IP Address,50.24.60.227,100,195,True,2021-06-25 09:18:33,R_27BW5P4xZfn0BJT,NA,NA,NA,NA,30.5478057861328125,-96.2714996337890625,anonymous,EN,I agree to participate ,0,92,92,7,A lot,A lot,Some,Some,Once in a while,About half the time,Extremely,Somewhat,Extremely comfortable,Extremely comfortable,Regulate gun ownership,Strongly support,Neither support nor oppose,No difference,Strongly support,thanks,69264,NA,NA,b29e6fb3e5872b42c017b99692b7954c434bed07430e84de82b1ec124dc5bb14,3XLBSAQ9Z4C1CU8JNJVTKANWQ1WZ7Y,3PUV2Q8SV33IPL8JIGDA90V2R8ODBW,2021-06-25T09:15:16Z,2021-06-25T09:18:32Z,196,0,0,0.5,0.5,0,0.2,0.25,1,1,0.6666666666666666,0.6666666666666666,0.75,0.5,1,1,0.5,1,1,92,7
2021-06-25 09:16:34,2021-06-25 09:18:35,IP Address,107.5.54.11,100,120,True,2021-06-25 09:18:35,R_2CiZAbIpbEVeXqn,NA,NA,NA,NA,42.6425933837890625,-84.52210235595703125,anonymous,EN,I agree to participate ,60,50,60,40,Some,Some,Not at all,Some,About half the time,About half the time,Very,Very,Extremely comfortable,Extremely comfortable,Regulate gun ownership,Strongly support,Strongly support,Somewhat less safe,Strongly support,NA,71570,NA,NA,4f3304f7918d80e1dc29ddd541db9ca32033a6a5774dde5ee156e35f80dacb63,3UN61F00HWPDNZ89P9MJ0N71QEI5RW,3WUVMVA7OA2G9C8N4K2B5HUZX8DAZX,2021-06-25T09:16:34Z,2021-06-25T09:18:35Z,121,0,0,0,0.25,0,0.05,0.0625,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0.5,0.5,0.6666666666666666,0.75,0.75,1,1,60,40
2021-06-25 09:16:31,2021-06-25 09:18:37,IP Address,143.131.14.48,100,126,True,2021-06-25 09:18:38,R_pbfOGt9RpocYkLv,NA,NA,NA,NA,41.87640380859375,-87.6132965087890625,anonymous,EN,I agree to participate ,0,100,100,0,Some,Some,Some,Some,Once in a while,About half the time,Very,A little,Extremely comfortable,Not too comfortable,Regulate gun ownership,Strongly support,Somewhat support,Somewhat less safe,Strongly support,No,45439,NA,NA,3337e1ccd59211225934f20986441ec8798360552f15e0c1fbcff6a4611e2269,3WQ3B2KGE8GRJAQ1SPYHXIPGWCB1BY,3WUVMVA7OA2G9C8N4K2B5HUZX8DAZX,2021-06-25T09:16:31Z,2021-06-25T09:18:37Z,126,0,0,0.25,0.25,0,0.1,0.125,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.5,0.6666666666666666,0.75,0.25,1,0.3333333333333333,100,0
2021-06-25 09:17:14,2021-06-25 09:18:38,IP Address,74.141.232.185,100,83,True,2021-06-25 09:18:39,R_1gjAkfNtPN7c1oD,NA,NA,NA,NA,40.1522979736328125,-84.2501983642578125,anonymous,EN,I agree to participate ,0,89,90,5,Some,Some,Some,Some,Once in a while,Once in a while,Very,A little,Extremely comfortable,Somewhat comfortable,Regulate gun ownership,Strongly support,Neither support nor oppose,Somewhat less safe,Strongly support,NA,78107,NA,NA,ecfd598365e49a03b7b2271be6228201cefeea4933dd6fdaaa9a77f40f2ad8d2,3R0T90IZ1SC7XU8AO8FFFPZ4GMUGCK,3WUVMVA7OA2G9C8N4K2B5HUZX8DAZX,2021-06-25T09:17:14Z,2021-06-25T09:18:38Z,84,0,0,0.5,0.25,0,0.15,0.1875,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.75,0.6666666666666666,0.75,0.25,1,0.6666666666666666,90,5
2021-06-25 09:16:44,2021-06-25 09:18:40,IP Address,73.236.7.213,100,116,True,2021-06-25 09:18:40,R_eLMlX4qCCzZdTFv,NA,NA,NA,NA,41.1284942626953125,-78.74939727783203125,anonymous,EN,I agree to participate ,100,0,0,100,Some,Not at all,Some,Some,Once in a while,Once in a while,Not at all,Extremely,Not too comfortable,Extremely comfortable,Protect the right to own guns,Strongly oppose,Strongly oppose,Somewhat safer,Strongly oppose,thanks!,79367,NA,NA,9dc7219be3791ae769253a61df389cc96c495134409ef07cf958040bcbaf3f7d,3U0SRXB7CD5HDOEFT9I5U47NHZJNR5,3WUVMVA7OA2G9C8N4K2B5HUZX8DAZX,2021-06-25T09:16:44Z,2021-06-25T09:18:40Z,116,1,1,1,0.75,1,0.95,0.9375,0.6666666666666666,0,0.6666666666666666,0.6666666666666666,0.75,0.75,0.6666666666666666,0,1,0.3333333333333333,1,0,100
2021-06-25 09:17:16,2021-06-25 09:18:43,IP Address,68.101.0.98,100,87,True,2021-06-25 09:18:44,R_3HzvsLuE7wDbYKC,NA,NA,NA,NA,30.4131927490234375,-87.3137969970703125,anonymous,EN,I agree to participate ,30,35,40,40,Not at all,Not too much,Some,Some,About half the time,Most of the time,Somewhat,Somewhat,Extremely comfortable,Extremely comfortable,Regulate gun ownership,Somewhat oppose,Strongly oppose,No difference,Somewhat support,NA,27453,NA,NA,db984b1cb2f04fc94d536b8c35ac2234bdb170b6f2a902e197d845cb6b63e785,3IXQG4FA2TY98FTWW2DACO7ZUOZB9H,3WUVMVA7OA2G9C8N4K2B5HUZX8DAZX,2021-06-25T09:17:16Z,2021-06-25T09:18:43Z,87,0,0.75,1,0.5,0.25,0.5,0.5625,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.25,0,0.5,0.5,1,1,40,40
2021-06-25 09:16:29,2021-06-25 09:18:46,IP Address,97.95.37.10,100,136,True,2021-06-25 09:18:46,R_umqDMsaif932Axz,NA,NA,NA,NA,43.6381072998046875,-84.20290374755859375,anonymous,EN,I agree to participate ,46,88,42,76,A lot,A lot,Some,Some,Once in a while,About half the time,Somewhat,Very,Somewhat comfortable,Extremely comfortable,Protect the right to own guns,Somewhat oppose,Strongly support,Much less safe,Strongly support,Good and useful survey,26015,NA,NA,73a222f859d8f68d0249e2f3d2811c33b49fd5ca3869ad8479f01c5dd0f411e6,3LQ8PUHQFLSCATPL0OTJBS908RRIHN,3R5OYNIC2B8RA45QNBVQ9OIDBYQTPF,2021-06-25T09:16:29Z,2021-06-25T09:18:46Z,137,1,0.75,0,0,0,0.35,0.4375,1,1,0.6666666666666666,0.6666666666666666,0.75,0.5,1,0.5,0.75,0.6666666666666666,1,42,76
2021-06-25 09:16:03,2021-06-25 09:18:47,IP Address,64.224.70.47,100,164,True,2021-06-25 09:18:47,R_2VNMd6faerAXLEd,NA,NA,NA,NA,38.44110107421875,-92.9998016357421875,anonymous,EN,I agree to participate ,0,80,80,0,Some,Some,Not at all,Some,Once in a while,Once in a while,Very,A little,Extremely comfortable,Not too comfortable,Regulate gun ownership,Strongly support,Somewhat oppose,Somewhat less safe,Strongly support,Best of luck to you!,34232,NA,NA,cfc5993d4f961e383ff0f811318fae0a04f1307536289abe08fd89fe8c237097,3L6L49WXW0X6MT6BEXQ6SUWRY0Z54E,3YGE63DIN7WGE4501VLBH7O47KWW01,2021-06-25T09:16:03Z,2021-06-25T09:18:47Z,164,0,0,0.75,0.25,0,0.2,0.25,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0.75,0.75,0.6666666666666666,0.75,0.25,1,0.3333333333333333,80,0
2021-06-25 09:16:40,2021-06-25 09:18:48,IP Address,67.165.199.181,100,128,True,2021-06-25 09:18:49,R_3fQc5hAY7R6HMns,NA,NA,NA,NA,39.6663055419921875,-104.83429718017578125,anonymous,EN,I agree to participate ,0,75,73,8,Some,Some,Not at all,Not too much,Once in a while,About half the time,Somewhat,Somewhat,Extremely comfortable,Somewhat comfortable,Regulate gun ownership,Strongly support,Somewhat support,Much less safe,Strongly support,NA,88293,NA,NA,a9db590c7eaf119f52c15b20a9f225039b2d655652ea9a3242c36891251363e6,3E7TUJ2EGCM2NCRGAY4G7EVZX9BD9Q,3WUVMVA7OA2G9C8N4K2B5HUZX8DAZX,2021-06-25T09:16:40Z,2021-06-25T09:18:48Z,128,0,0,0.25,0,0,0.05,0.0625,0.6666666666666666,0.6666666666666666,0,0.3333333333333333,0.75,0.5,0.6666666666666666,0.5,0.5,1,0.6666666666666666,73,8
2021-06-25 09:16:34,2021-06-25 09:18:49,IP Address,72.240.75.28,100,134,True,2021-06-25 09:18:50,R_pv2ysE9Men68t57,NA,NA,NA,NA,41.6197052001953125,-83.72820281982421875,anonymous,EN,I agree to participate ,74,33,34,73,A lot,A lot,Not at all,Some,Once in a while,About half the time,Very,Very,Extremely comfortable,Somewhat comfortable,Protect the right to own guns,Strongly support,Strongly oppose,Much safer,Somewhat support,No,25938,NA,NA,20fc6651c893e0064ec219e6fab0a568b04a6bc296d5451de61de3a6e8c8135a,39OWYR0EPKREMXDK9GRMUVRBIVCFYS,3WUVMVA7OA2G9C8N4K2B5HUZX8DAZX,2021-06-25T09:16:34Z,2021-06-25T09:18:49Z,135,1,0,1,1,0.25,0.65,0.75,1,1,0,0.6666666666666666,0.75,0.5,1,0.75,0.75,1,0.6666666666666666,34,73
